Close,Symbol,Adj Close,Close_lag_1,Low,Midpoint,High,Open,Close_lag_3
1568.59130859375,6,1568.59130859375,1572.2347412109375,1550.41552734375,1577.4454345703125,1604.475341796875,1572.0169677734375,1645.0933837890625
1332.8355712890625,6,1332.8355712890625,1568.59130859375,1259.443115234375,1417.1214599609375,1574.7998046875,1568.32958984375,1627.968017578125
1100.1697998046875,6,1100.1697998046875,1332.8355712890625,1083.28564453125,1209.5145874023438,1335.7435302734375,1333.1224365234375,1572.2347412109375
1299.464599609375,6,1299.464599609375,1100.1697998046875,1093.12255859375,1217.4568481445312,1341.7911376953125,1100.107177734375,1568.59130859375
1287.2210693359375,6,1287.2210693359375,1299.464599609375,1211.32958984375,1256.8124389648438,1302.2952880859375,1298.8824462890625,1332.8355712890625
1255.268310546875,6,1255.268310546875,1287.2210693359375,1242.1522216796875,1265.1515502929688,1288.15087890625,1287.4383544921875,1100.1697998046875
1221.8192138671875,6,1221.8192138671875,1255.268310546875,1208.52099609375,1240.1167602539062,1271.7125244140625,1255.4412841796875,1299.464599609375
1241.604248046875,6,1241.604248046875,1221.8192138671875,1178.4290771484375,1231.3233642578125,1284.2176513671875,1221.8955078125,1287.2210693359375
1251.7362060546875,6,1251.7362060546875,1241.604248046875,1238.688232421875,1260.9434814453125,1283.19873046875,1241.677734375,1255.268310546875
1215.6025390625,6,1215.6025390625,1251.7362060546875,1192.98779296875,1228.737060546875,1264.486328125,1251.808837890625,1221.8192138671875
1200.80859375,6,1200.80859375,1215.6025390625,1189.1527099609375,1207.0592041015625,1224.9656982421875,1215.8486328125,1241.604248046875
1212.30029296875,6,1212.30029296875,1200.80859375,1200.8021240234375,1213.769775390625,1226.7374267578125,1200.8021240234375,1251.7362060546875
1218.4267578125,6,1218.4267578125,1212.30029296875,1200.4755859375,1214.1564331054688,1227.8372802734375,1212.2154541015625,1215.6025390625
1142.4666748046875,6,1142.4666748046875,1218.4267578125,1137.9332275390625,1181.0054931640625,1224.0777587890625,1218.436279296875,1200.80859375
1108.35302734375,6,1108.35302734375,1142.4666748046875,1084.8572998046875,1113.6265258789062,1142.395751953125,1142.395751953125,1212.30029296875
1135.1734619140625,6,1135.1734619140625,1108.35302734375,1081.13818359375,1108.7904052734375,1136.442626953125,1107.89599609375,1218.4267578125
1183.1995849609375,6,1183.1995849609375,1135.1734619140625,1130.0228271484375,1157.5100708007812,1184.997314453125,1135.4215087890625,1142.4666748046875
1203.983154296875,6,1203.983154296875,1183.1995849609375,1180.3797607421875,1196.0036010742188,1211.62744140625,1183.3450927734375,1108.35302734375
1198.9259033203125,6,1198.9259033203125,1203.983154296875,1174.8233642578125,1189.3114013671875,1203.7994384765625,1203.7994384765625,1135.1734619140625
1205.89794921875,6,1205.89794921875,1198.9259033203125,1198.097900390625,1212.5679931640625,1227.0380859375,1198.79052734375,1183.1995849609375
1195.126953125,6,1195.126953125,1205.89794921875,1195.0390625,1207.6942749023438,1220.3494873046875,1205.9052734375,1203.983154296875
1170.086181640625,6,1170.086181640625,1195.126953125,1156.0625,1177.4000854492188,1198.7376708984375,1194.9603271484375,1198.9259033203125
1216.9012451171875,6,1216.9012451171875,1170.086181640625,1163.4775390625,1192.8208618164062,1222.1641845703125,1169.8743896484375,1205.89794921875
1295.6885986328125,6,1295.6885986328125,1216.9012451171875,1215.4979248046875,1258.768310546875,1302.0386962890625,1216.9287109375,1195.126953125
1276.27392578125,6,1276.27392578125,1295.6885986328125,1267.70849609375,1281.8541870117188,1295.9998779296875,1295.76953125,1170.086181640625
1294.3033447265625,6,1294.3033447265625,1276.27392578125,1269.2431640625,1281.7732543945312,1294.3033447265625,1276.32861328125,1216.9012451171875
1243.3348388671875,6,1243.3348388671875,1294.3033447265625,1241.431884765625,1270.6361083984375,1299.84033203125,1294.45654296875,1295.6885986328125
1280.256591796875,6,1280.256591796875,1243.3348388671875,1242.9117431640625,1262.2020263671875,1281.4923095703125,1243.21923828125,1276.27392578125
1259.6767578125,6,1259.6767578125,1280.256591796875,1252.472412109375,1277.35498046875,1302.237548828125,1279.9989013671875,1294.3033447265625
1271.65380859375,6,1271.65380859375,1259.6767578125,1247.6298828125,1259.7765502929688,1271.9232177734375,1259.854248046875,1243.3348388671875
1232.4375,6,1232.4375,1271.65380859375,1224.447998046875,1248.571044921875,1272.694091796875,1271.5531005859375,1280.256591796875
1281.1163330078125,6,1281.1163330078125,1232.4375,1226.3585205078125,1256.2941284179688,1286.229736328125,1232.4517822265625,1259.6767578125
1264.2847900390625,6,1264.2847900390625,1281.1163330078125,1260.8187255859375,1275.4370727539062,1290.055419921875,1281.0772705078125,1271.65380859375
1266.3841552734375,6,1266.3841552734375,1264.2847900390625,1262.119873046875,1270.8239135742188,1279.5279541015625,1264.37548828125,1232.4375
1263.8685302734375,6,1263.8685302734375,1266.3841552734375,1260.6636962890625,1271.2234497070312,1281.783203125,1266.4178466796875,1281.1163330078125
1274.6190185546875,6,1274.6190185546875,1263.8685302734375,1243.477783203125,1259.5440673828125,1275.6103515625,1263.573486328125,1264.2847900390625
1320.5491943359375,6,1320.5491943359375,1274.6190185546875,1258.472412109375,1299.9558715820312,1341.4393310546875,1274.6624755859375,1266.3841552734375
1309.3287353515625,6,1309.3287353515625,1320.5491943359375,1305.8333740234375,1326.00390625,1346.1744384765625,1320.6885986328125,1263.8685302734375
1266.3538818359375,6,1266.3538818359375,1309.3287353515625,1262.6893310546875,1286.8782348632812,1311.067138671875,1309.1907958984375,1274.6190185546875
1168.2593994140625,6,1168.2593994140625,1266.3538818359375,1162.1756591796875,1220.1663208007812,1278.156982421875,1266.4605712890625,1320.5491943359375
1188.1495361328125,6,1188.1495361328125,1168.2593994140625,1165.4078369140625,1177.2264404296875,1189.0450439453125,1168.0667724609375,1309.3287353515625
1184.7152099609375,6,1184.7152099609375,1188.1495361328125,1176.185791015625,1185.2001342773438,1194.2144775390625,1188.1285400390625,1266.3538818359375
1167.60986328125,6,1167.60986328125,1184.7152099609375,1160.377197265625,1176.6505126953125,1192.923828125,1184.75830078125,1168.2593994140625
1217.70361328125,6,1217.70361328125,1167.60986328125,1165.5994873046875,1194.8460693359375,1224.0926513671875,1167.8826904296875,1188.1495361328125
1213.5999755859375,6,1213.5999755859375,1217.70361328125,1206.4400634765625,1212.316162109375,1218.1922607421875,1217.58642578125,1184.7152099609375
1218.18212890625,6,1218.18212890625,1213.5999755859375,1187.1278076171875,1204.5573120117188,1221.98681640625,1213.672607421875,1167.60986328125
1220.159423828125,6,1220.159423828125,1218.18212890625,1215.994873046875,1221.496826171875,1226.998779296875,1218.079345703125,1217.70361328125
1221.1485595703125,6,1221.1485595703125,1220.159423828125,1216.3387451171875,1220.6251831054688,1224.91162109375,1220.117919921875,1213.5999755859375
1218.9620361328125,6,1218.9620361328125,1221.1485595703125,1203.7196044921875,1213.6187133789062,1223.517822265625,1221.1715087890625,1218.18212890625
1226.974365234375,6,1226.974365234375,1218.9620361328125,1214.3359375,1220.6551513671875,1226.974365234375,1218.920166015625,1220.159423828125
1212.7916259765625,6,1212.7916259765625,1226.974365234375,1205.8956298828125,1218.1568603515625,1230.4180908203125,1226.987060546875,1221.1485595703125
1189.986083984375,6,1189.986083984375,1212.7916259765625,1185.7021484375,1199.41552734375,1213.12890625,1212.736572265625,1218.9620361328125
1201.5953369140625,6,1201.5953369140625,1189.986083984375,1188.3602294921875,1196.2509155273438,1204.1416015625,1190.0101318359375,1226.974365234375
1199.2327880859375,6,1199.2327880859375,1201.5953369140625,1187.4625244140625,1194.7485961914062,1202.03466796875,1201.569580078125,1212.7916259765625
1196.771240234375,6,1196.771240234375,1199.2327880859375,1194.2037353515625,1199.6461791992188,1205.088623046875,1199.360107421875,1189.986083984375
1200.96484375,6,1200.96484375,1196.771240234375,1192.8853759765625,1198.1803588867188,1203.475341796875,1196.713623046875,1201.5953369140625
1214.6566162109375,6,1214.6566162109375,1200.96484375,1195.2149658203125,1207.5377807617188,1219.860595703125,1201.103271484375,1199.2327880859375
1214.77880859375,6,1214.77880859375,1214.6566162109375,1207.4915771484375,1213.29345703125,1219.0953369140625,1214.7440185546875,1196.771240234375
1256.526611328125,6,1256.526611328125,1214.77880859375,1213.1688232421875,1238.9881591796875,1264.8074951171875,1214.7186279296875,1200.96484375
1250.4385986328125,6,1250.4385986328125,1256.526611328125,1245.173095703125,1251.872314453125,1258.571533203125,1256.484619140625,1214.6566162109375
1269.3790283203125,6,1269.3790283203125,1250.4385986328125,1240.947509765625,1257.0839233398438,1273.2203369140625,1250.458984375,1214.77880859375
1264.2703857421875,6,1264.2703857421875,1269.3790283203125,1262.2711181640625,1266.4346923828125,1270.5982666015625,1269.4197998046875,1256.526611328125
1287.3594970703125,6,1287.3594970703125,1264.2703857421875,1260.226806640625,1273.7931518554688,1287.3594970703125,1264.181884765625,1250.4385986328125
1321.5389404296875,6,1321.5389404296875,1287.3594970703125,1286.6807861328125,1314.4124755859375,1342.1441650390625,1287.4508056640625,1269.3790283203125
1336.5860595703125,6,1336.5860595703125,1321.5389404296875,1318.5272216796875,1330.6422119140625,1342.7572021484375,1321.3955078125,1264.2703857421875
1387.9327392578125,6,1387.9327392578125,1336.5860595703125,1323.5831298828125,1355.7579345703125,1387.9327392578125,1336.48681640625,1287.3594970703125
1417.9384765625,6,1417.9384765625,1387.9327392578125,1378.422119140625,1405.3516845703125,1432.28125,1405.3514404296875,1321.5389404296875
1451.6148681640625,6,1451.6148681640625,1417.9384765625,1404.02392578125,1432.8483276367188,1461.6727294921875,1417.9461669921875,1336.5860595703125
1550.7069091796875,6,1550.7069091796875,1451.6148681640625,1450.9884033203125,1507.36376953125,1563.7391357421875,1451.428466796875,1387.9327392578125
1552.4794921875,6,1552.4794921875,1550.7069091796875,1520.893798828125,1538.9223022460938,1556.9508056640625,1550.7315673828125,1417.9384765625
1576.83349609375,6,1576.83349609375,1552.4794921875,1529.5736083984375,1561.8067016601562,1594.039794921875,1552.519287109375,1451.6148681640625
1567.8460693359375,6,1567.8460693359375,1576.83349609375,1553.3359375,1573.66845703125,1594.0009765625,1577.107421875,1550.7069091796875
1515.5069580078125,6,1515.5069580078125,1567.8460693359375,1509.4228515625,1555.7647705078125,1602.106689453125,1567.698974609375,1552.4794921875
1552.5565185546875,6,1552.5565185546875,1515.5069580078125,1514.3800048828125,1536.1751708984375,1557.9703369140625,1515.2496337890625,1576.83349609375
1659.754150390625,6,1659.754150390625,1552.5565185546875,1544.9178466796875,1602.4017944335938,1659.8857421875,1552.3736572265625,1567.8460693359375
1627.1181640625,6,1627.1181640625,1659.754150390625,1626.81298828125,1650.4961547851562,1674.1793212890625,1659.7060546875,1515.5069580078125
1628.382080078125,6,1628.382080078125,1627.1181640625,1612.085693359375,1635.0545654296875,1658.0234375,1627.365966796875,1552.5565185546875
1628.2510986328125,6,1628.2510986328125,1628.382080078125,1607.903076171875,1624.5606079101562,1641.2181396484375,1628.55078125,1659.754150390625
1556.604248046875,6,1556.604248046875,1628.2510986328125,1551.3897705078125,1595.5568237304688,1639.723876953125,1627.8482666015625,1627.1181640625
1611.7110595703125,6,1611.7110595703125,1556.604248046875,1530.7978515625,1581.519775390625,1632.24169921875,1556.8074951171875,1628.382080078125
1603.10595703125,6,1603.10595703125,1611.7110595703125,1586.59814453125,1606.398193359375,1626.1982421875,1611.0809326171875,1628.2510986328125
1598.156494140625,6,1598.156494140625,1603.10595703125,1565.2449951171875,1591.1229248046875,1617.0008544921875,1603.080078125,1556.604248046875
1572.43505859375,6,1572.43505859375,1598.156494140625,1565.39013671875,1585.047119140625,1604.7041015625,1598.1253662109375,1611.7110595703125
1646.1556396484375,6,1646.1556396484375,1572.43505859375,1568.98486328125,1611.3549194335938,1653.7249755859375,1572.6295166015625,1603.10595703125
1567.3265380859375,6,1567.3265380859375,1646.1556396484375,1546.6607666015625,1596.6561889648438,1646.651611328125,1646.147705078125,1598.156494140625
1586.535400390625,6,1586.535400390625,1567.3265380859375,1563.8043212890625,1581.1609497070312,1598.517578125,1567.419921875,1572.43505859375
1641.792724609375,6,1641.792724609375,1586.535400390625,1566.8572998046875,1605.7924194335938,1644.7275390625,1586.4881591796875,1646.1556396484375
1643.2415771484375,6,1643.2415771484375,1641.792724609375,1641.3226318359375,1672.890380859375,1704.4581298828125,1641.365966796875,1567.3265380859375
1664.74560546875,6,1664.74560546875,1643.2415771484375,1634.223388671875,1652.4601440429688,1670.6968994140625,1642.9046630859375,1586.535400390625
1667.0592041015625,6,1667.0592041015625,1664.74560546875,1648.189208984375,1669.1444091796875,1690.099609375,1664.4722900390625,1641.792724609375
1631.6458740234375,6,1631.6458740234375,1667.0592041015625,1616.391845703125,1644.0810546875,1671.770263671875,1667.16650390625,1643.2415771484375
1616.2470703125,6,1616.2470703125,1631.6458740234375,1611.319091796875,1632.5172729492188,1653.7154541015625,1631.645263671875,1664.74560546875
1672.0035400390625,6,1672.0035400390625,1616.2470703125,1614.863037109375,1644.3304443359375,1673.7978515625,1616.0096435546875,1667.0592041015625
1650.716796875,6,1650.716796875,1672.0035400390625,1635.2650146484375,1661.8961181640625,1688.5272216796875,1671.9052734375,1631.6458740234375
1546.438232421875,6,1546.438232421875,1650.716796875,1537.1822509765625,1596.2085571289062,1655.23486328125,1651.082275390625,1616.2470703125
1514.869140625,6,1514.869140625,1546.438232421875,1504.83447265625,1529.080078125,1553.32568359375,1546.5965576171875,1672.0035400390625
1539.9267578125,6,1539.9267578125,1514.869140625,1510.14697265625,1525.7408447265625,1541.334716796875,1514.94189453125,1650.716796875
1515.03369140625,6,1515.03369140625,1539.9267578125,1501.4620361328125,1523.5081176757812,1545.55419921875,1539.7760009765625,1546.438232421875
1507.1658935546875,6,1507.1658935546875,1515.03369140625,1470.02392578125,1497.377685546875,1524.7314453125,1514.9169921875,1514.869140625
1556.8751220703125,6,1556.8751220703125,1507.1658935546875,1497.1944580078125,1529.6143798828125,1562.0343017578125,1506.9920654296875,1539.9267578125
1673.7459716796875,6,1673.7459716796875,1556.8751220703125,1545.689697265625,1609.98974609375,1674.289794921875,1556.76513671875,1515.03369140625
1640.067626953125,6,1640.067626953125,1673.7459716796875,1638.1455078125,1685.4733276367188,1732.8011474609375,1673.867431640625,1507.1658935546875
1694.7833251953125,6,1694.7833251953125,1640.067626953125,1636.173828125,1676.4778442382812,1716.7818603515625,1640.2801513671875,1556.8751220703125
1691.8194580078125,6,1691.8194580078125,1694.7833251953125,1683.670166015625,1694.4896240234375,1705.30908203125,1694.7418212890625,1673.7459716796875
1681.4361572265625,6,1681.4361572265625,1691.8194580078125,1673.9066162109375,1696.4271240234375,1718.9476318359375,1691.68017578125,1640.067626953125
1702.6751708984375,6,1702.6751708984375,1681.4361572265625,1659.2950439453125,1687.8922119140625,1716.4893798828125,1682.3370361328125,1694.7833251953125
1658.036376953125,6,1658.036376953125,1702.6751708984375,1642.396728515625,1678.3411865234375,1714.28564453125,1702.7978515625,1691.8194580078125
1643.231689453125,6,1643.231689453125,1658.036376953125,1604.8033447265625,1634.4000854492188,1663.996826171875,1658.1409912109375,1681.4361572265625
1651.0738525390625,6,1651.0738525390625,1643.231689453125,1632.566162109375,1653.5838623046875,1674.6015625,1643.298583984375,1702.6751708984375
1608.3731689453125,6,1608.3731689453125,1651.0738525390625,1583.1478271484375,1622.1195678710938,1661.09130859375,1650.8951416015625,1658.036376953125
1594.9149169921875,6,1594.9149169921875,1608.3731689453125,1567.6317138671875,1588.2484130859375,1608.8651123046875,1608.6583251953125,1643.231689453125
1640.817138671875,6,1640.817138671875,1594.9149169921875,1590.39306640625,1617.833251953125,1645.2734375,1594.7611083984375,1651.0738525390625
1634.326416015625,6,1634.326416015625,1640.817138671875,1615.387939453125,1638.9818115234375,1662.57568359375,1640.763671875,1608.3731689453125
1605.8951416015625,6,1605.8951416015625,1634.326416015625,1602.4281005859375,1623.4319458007812,1644.435791015625,1634.50244140625,1594.9149169921875
1663.4337158203125,6,1663.4337158203125,1605.8951416015625,1601.548583984375,1632.4911499023438,1663.4337158203125,1606.0404052734375,1640.817138671875
1647.3193359375,6,1647.3193359375,1663.4337158203125,1622.5999755859375,1647.3255615234375,1672.0511474609375,1663.549072265625,1634.326416015625
1569.1676025390625,6,1569.1676025390625,1647.3193359375,1552.4515380859375,1600.4634399414062,1648.475341796875,1647.5577392578125,1605.8951416015625
1566.9239501953125,6,1566.9239501953125,1569.1676025390625,1551.73681640625,1563.68701171875,1575.63720703125,1569.278076171875,1663.4337158203125
1564.46875,6,1564.46875,1566.9239501953125,1559.9541015625,1572.0814819335938,1584.2088623046875,1567.1793212890625,1647.3193359375
1567.398681640625,6,1567.398681640625,1564.46875,1557.363525390625,1568.409912109375,1579.456298828125,1564.3831787109375,1569.1676025390625
1561.93310546875,6,1561.93310546875,1567.398681640625,1543.1275634765625,1561.1448974609375,1579.1622314453125,1567.4246826171875,1566.9239501953125
1534.0882568359375,6,1534.0882568359375,1561.93310546875,1534.0882568359375,1551.1317749023438,1568.17529296875,1561.9779052734375,1564.46875
1438.6607666015625,6,1438.6607666015625,1534.0882568359375,1423.2647705078125,1483.6865844726562,1544.1083984375,1534.0316162109375,1567.398681640625
1429.1580810546875,6,1429.1580810546875,1438.6607666015625,1378.525390625,1408.6427612304688,1438.7601318359375,1438.7601318359375,1561.93310546875
1482.61669921875,6,1482.61669921875,1429.1580810546875,1428.72314453125,1456.4300537109375,1484.136962890625,1429.100830078125,1534.0882568359375
1590.29296875,6,1590.29296875,1482.61669921875,1461.6109619140625,1534.3817749023438,1607.152587890625,1482.431884765625,1438.6607666015625
1680.3089599609375,6,1680.3089599609375,1590.29296875,1572.07470703125,1635.9932250976562,1699.9117431640625,1590.8311767578125,1429.1580810546875
1703.507080078125,6,1703.507080078125,1680.3089599609375,1665.90234375,1722.9100952148438,1779.9178466796875,1680.2952880859375,1482.61669921875
1656.1805419921875,6,1656.1805419921875,1703.507080078125,1616.63037109375,1668.8547973632812,1721.0792236328125,1705.18994140625,1590.29296875
1677.2154541015625,6,1677.2154541015625,1656.1805419921875,1639.26171875,1666.2005004882812,1693.1392822265625,1656.33203125,1680.3089599609375
1792.485107421875,6,1792.485107421875,1677.2154541015625,1667.1318359375,1733.2379150390625,1799.343994140625,1677.2967529296875,1703.507080078125
1761.65966796875,6,1761.65966796875,1792.485107421875,1751.2628173828125,1795.8101806640625,1840.3575439453125,1793.5924072265625,1656.1805419921875
1785.5765380859375,6,1785.5765380859375,1761.65966796875,1762.9632568359375,1803.4036865234373,1843.8441162109373,1762.9632568359375,1677.2154541015625
1735.3212890625,6,1735.3212890625,1785.5765380859375,1728.103759765625,1767.9144897460938,1807.7252197265625,1785.416259765625,1792.485107421875
1806.7607421875,6,1806.7607421875,1735.3212890625,1725.00732421875,1780.64794921875,1836.28857421875,1735.617919921875,1761.65966796875
1737.717041015625,6,1737.717041015625,1806.7607421875,1717.76513671875,1769.6116943359375,1821.458251953125,1804.95703125,1785.5765380859375
1816.4051513671875,6,1816.4051513671875,1737.717041015625,1732.524658203125,1793.2063598632812,1853.8880615234373,1737.140869140625,1735.3212890625
1752.0447998046875,6,1752.0447998046875,1816.4051513671875,1730.3494873046875,1775.1423950195312,1819.935302734375,1815.81982421875,1806.7607421875
1743.7647705078125,6,1743.7647705078125,1752.0447998046875,1716.6519775390625,1739.6632690429688,1762.674560546875,1751.469482421875,1737.717041015625
1775.6767578125,6,1775.6767578125,1743.7647705078125,1741.182861328125,1769.5315551757812,1797.8802490234375,1743.8421630859375,1816.4051513671875
1715.4608154296875,6,1715.4608154296875,1775.6767578125,1690.5166015625,1735.9479370117188,1781.3792724609375,1775.4813232421875,1752.0447998046875
1772.78564453125,6,1772.78564453125,1715.4608154296875,1702.564697265625,1746.8378295898438,1791.1109619140625,1715.327392578125,1743.7647705078125
1793.0018310546875,6,1793.0018310546875,1772.78564453125,1772.89990234375,1799.2504272460938,1825.6009521484373,1772.89990234375,1775.6767578125
1792.7371826171875,6,1792.7371826171875,1793.0018310546875,1766.2489013671875,1796.7645874023438,1827.2802734375,1793.345947265625,1715.4608154296875
1822.0220947265625,6,1822.0220947265625,1792.7371826171875,1783.1422119140625,1813.9097900390625,1844.6773681640625,1793.6201171875,1772.78564453125
1813.860595703125,6,1813.860595703125,1822.0220947265625,1811.1185302734373,1825.6458129882808,1840.173095703125,1821.704345703125,1793.0018310546875
1795.7081298828125,6,1795.7081298828125,1813.860595703125,1774.8724365234375,1799.6006469726562,1824.328857421875,1821.192138671875,1792.7371826171875
1810.297119140625,6,1810.297119140625,1795.7081298828125,1765.5189208984375,1802.33837890625,1839.1578369140625,1794.9224853515625,1822.0220947265625
1871.005126953125,6,1871.005126953125,1810.297119140625,1802.9554443359373,1844.7750244140625,1886.5946044921875,1810.14208984375,1813.860595703125
1909.114013671875,6,1909.114013671875,1871.005126953125,1865.94189453125,1901.7197265625,1937.49755859375,1870.965087890625,1795.7081298828125
1872.922607421875,6,1872.922607421875,1909.114013671875,1857.0850830078125,1883.1784057617188,1909.271728515625,1909.1435546875,1810.297119140625
1865.6361083984373,6,1865.6361083984373,1872.922607421875,1845.993896484375,1864.146545410156,1882.2991943359373,1872.734130859375,1871.005126953125
1849.4981689453125,6,1849.4981689453125,1865.6361083984373,1848.87548828125,1863.9916381835935,1879.1077880859373,1864.6790771484373,1909.114013671875
1859.3878173828125,6,1859.3878173828125,1849.4981689453125,1828.7000732421875,1850.8787231445312,1873.057373046875,1849.6722412109373,1872.922607421875
1911.20751953125,6,1911.20751953125,1859.3878173828125,1848.1641845703125,1882.732177734375,1917.3001708984373,1859.7412109375,1865.6361083984373
1892.189697265625,6,1892.189697265625,1911.20751953125,1886.5341796875,1911.6312255859373,1936.728271484375,1911.3758544921875,1849.4981689453125
1920.68212890625,6,1920.68212890625,1892.189697265625,1860.036865234375,1894.959045410156,1929.8812255859373,1891.94970703125,1859.3878173828125
2012.6346435546875,6,2012.6346435546875,1920.68212890625,1901.8603515625,1962.0052490234373,2022.150146484375,1917.6983642578125,1911.20751953125
2101.635498046875,6,2101.635498046875,2012.6346435546875,2011.5032958984373,2068.9099731445312,2126.316650390625,2013.9306640625,1892.189697265625
2092.466796875,6,2092.466796875,2101.635498046875,2076.5107421875,2093.7930908203125,2111.075439453125,2101.616455078125,1920.68212890625
2120.005859375,6,2120.005859375,2092.466796875,2076.83203125,2107.1385498046875,2137.445068359375,2092.281005859375,2012.6346435546875
2076.242919921875,6,2076.242919921875,2120.005859375,2063.03857421875,2091.5760498046875,2120.113525390625,2120.001220703125,2101.635498046875
2104.537353515625,6,2104.537353515625,2076.242919921875,2057.65380859375,2089.5926513671875,2121.531494140625,2075.855224609375,2092.466796875
1936.4034423828125,6,1936.4034423828125,2104.537353515625,1928.5828857421875,2016.7200317382808,2104.857177734375,2103.9462890625,2120.005859375
1943.09765625,6,1943.09765625,1936.4034423828125,1918.1328125,1948.8530883789065,1979.5733642578125,1936.41796875,2076.242919921875
1849.9998779296875,6,1849.9998779296875,1943.09765625,1827.7889404296875,1891.7190551757808,1955.649169921875,1943.409912109375,2104.537353515625
1874.2286376953125,6,1874.2286376953125,1849.9998779296875,1845.8492431640625,1866.3154296875,1886.7816162109373,1849.2864990234373,1936.4034423828125
1862.06201171875,6,1862.06201171875,1874.2286376953125,1838.992431640625,1860.611083984375,1882.229736328125,1874.1715087890625,1943.09765625
1842.7574462890625,6,1842.7574462890625,1862.06201171875,1811.7921142578125,1849.992919921875,1888.1937255859373,1862.0853271484373,1849.9998779296875
1866.753662109375,6,1866.753662109375,1842.7574462890625,1805.3228759765625,1841.4039306640625,1877.4849853515625,1842.204345703125,1874.2286376953125
1866.564208984375,6,1866.564208984375,1866.753662109375,1792.4638671875,1877.5157470703125,1962.567626953125,1866.14892578125,1862.06201171875
1908.786376953125,6,1908.786376953125,1866.564208984375,1863.14794921875,1900.0465698242188,1936.9451904296875,1866.6932373046875,1842.7574462890625
1892.5128173828125,6,1892.5128173828125,1908.786376953125,1876.2918701171875,1899.7455444335935,1923.19921875,1909.2730712890625,1866.753662109375
1908.9169921875,6,1908.9169921875,1892.5128173828125,1887.990478515625,1902.4821166992188,1916.9737548828125,1892.5650634765625,1866.564208984375
1876.92431640625,6,1876.92431640625,1908.9169921875,1876.92431640625,1907.671142578125,1938.41796875,1908.7413330078125,1908.786376953125
1831.954833984375,6,1831.954833984375,1876.92431640625,1809.1932373046875,1847.6998291015625,1886.2064208984373,1868.89111328125,1892.5128173828125
1870.789306640625,6,1870.789306640625,1831.954833984375,1824.3270263671875,1852.0432739257808,1879.759521484375,1831.7265625,1908.9169921875
1904.65185546875,6,1904.65185546875,1870.789306640625,1845.871826171875,1880.68798828125,1915.504150390625,1870.6871337890625,1876.92431640625
1877.7041015625,6,1877.7041015625,1904.65185546875,1868.6297607421875,1892.250732421875,1915.8717041015625,1905.1689453125,1831.954833984375
1995.0609130859373,6,1995.0609130859373,1877.7041015625,1876.9466552734373,1937.6801147460935,1998.41357421875,1877.8331298828125,1870.789306640625
1900.2218017578125,6,1900.2218017578125,1995.0609130859373,1870.6055908203125,1944.08251953125,2017.5594482421875,1995.4791259765625,1904.65185546875
1873.076416015625,6,1873.076416015625,1900.2218017578125,1873.076416015625,1903.5374145507808,1933.9984130859373,1899.9176025390625,1877.7041015625
1849.042724609375,6,1849.042724609375,1873.076416015625,1818.4505615234373,1852.3063354492188,1886.162109375,1872.47509765625,1995.0609130859373
1848.6031494140625,6,1848.6031494140625,1849.042724609375,1832.906982421875,1846.7872314453125,1860.66748046875,1849.06103515625,1900.2218017578125
1842.4014892578125,6,1842.4014892578125,1848.6031494140625,1795.6688232421875,1841.2345581054688,1886.80029296875,1848.2135009765625,1873.076416015625
1796.4906005859375,6,1796.4906005859375,1842.4014892578125,1774.132568359375,1808.3123168945312,1842.4920654296875,1842.4920654296875,1849.042724609375
1808.019775390625,6,1808.019775390625,1796.4906005859375,1742.40380859375,1777.4143676757812,1812.4249267578125,1795.1766357421875,1848.6031494140625
1796.1148681640625,6,1796.1148681640625,1808.019775390625,1788.4755859375,1802.2670288085935,1816.0584716796875,1808.375,1842.4014892578125
1800.5009765625,6,1800.5009765625,1796.1148681640625,1793.228759765625,1808.3597412109373,1823.49072265625,1796.10791015625,1796.4906005859375
1817.5499267578125,6,1817.5499267578125,1800.5009765625,1787.536376953125,1816.6159057617188,1845.6954345703125,1800.3712158203125,1808.019775390625
1824.1214599609373,6,1824.1214599609373,1817.5499267578125,1797.84375,1814.09765625,1830.3515625,1816.82421875,1796.1148681640625
1821.859619140625,6,1821.859619140625,1824.1214599609373,1786.6719970703125,1811.11328125,1835.5545654296875,1824.068359375,1800.5009765625
1801.728515625,6,1801.728515625,1821.859619140625,1774.195068359375,1802.8226928710935,1831.4503173828125,1822.0682373046875,1817.5499267578125
1812.5894775390625,6,1812.5894775390625,1801.728515625,1797.4344482421875,1811.8143310546875,1826.1942138671875,1800.994384765625,1824.1214599609373
1820.47802734375,6,1820.47802734375,1812.5894775390625,1808.0467529296875,1818.5281982421875,1829.0096435546875,1812.76611328125,1821.859619140625
1804.5313720703125,6,1804.5313720703125,1820.47802734375,1799.9468994140625,1813.9344482421875,1827.9219970703125,1820.1380615234373,1801.728515625
1817.5347900390625,6,1817.5347900390625,1804.5313720703125,1793.2239990234375,1809.9602661132808,1826.696533203125,1804.8419189453125,1812.5894775390625
1854.380615234375,6,1854.380615234375,1817.5347900390625,1816.2879638671875,1842.8159790039065,1869.343994140625,1817.7811279296875,1820.47802734375
1800.0999755859375,6,1800.0999755859375,1854.380615234375,1780.925537109375,1817.6126098632808,1854.2996826171875,1854.2996826171875,1804.5313720703125
1805.9537353515625,6,1805.9537353515625,1800.0999755859375,1763.3651123046875,1789.679931640625,1815.9947509765625,1799.84521484375,1817.5347900390625
